sample_date,postal_code,lead_concentration_ppb,year,month,region,season
2015-06-11,M9C,5.34e-5,2015,6,central toronto,summer
2015-06-11,M6C,1.22e-4,2015,6,central toronto,summer
2015-06-11,M4M,5e-5,2015,6,east toronto,summer
2015-06-11,M8V,3.08e-4,2015,6,west toronto,summer
2015-06-12,M6H,8.47e-4,2015,6,west toronto,summer
2015-06-12,M6P,0.00192,2015,6,west toronto,summer
2015-06-12,M6P,8.05e-4,2015,6,west toronto,summer
2015-06-12,M6P,8.6e-4,2015,6,west toronto,summer
2015-06-12,M6P,2.97e-4,2015,6,west toronto,summer
2015-06-14,M2H,5e-5,2015,6,central toronto,summer
2015-06-14,M6S,0.00122,2015,6,west toronto,summer
2015-06-14,M4E,4.99e-4,2015,6,east toronto,summer
2015-06-14,M5S,6.5e-4,2015,6,downtown toronto,summer
2015-06-15,M8V,1.54e-4,2015,6,west toronto,summer
2015-06-15,M4E,6.24e-4,2015,6,east toronto,summer
2015-06-15,M5A,6.65e-4,2015,6,downtown toronto,summer
2015-06-15,M9A,5e-5,2015,6,central toronto,summer
2015-06-15,M4M,8.08e-5,2015,6,east toronto,summer
2015-06-16,M4M,5e-5,2015,6,east toronto,summer
2015-06-16,M4K,1.33e-4,2015,6,east toronto,summer
2015-06-16,M8V,9.08e-4,2015,6,west toronto,summer
2015-06-17,M5M,7.75e-5,2015,6,central toronto,summer
2015-06-17,M6J,0.00363,2015,6,west toronto,summer
2015-06-18,M5M,5e-5,2015,6,central toronto,summer
2015-06-18,M1M,1.04e-4,2015,6,central toronto,summer
2015-06-18,M6E,0.0028,2015,6,central toronto,summer
2015-06-18,M4B,1.96e-4,2015,6,central toronto,summer
2015-06-19,M4E,2.37e-4,2015,6,east toronto,summer
2015-06-19,M6R,0.0248,2015,6,west toronto,summer
2015-06-19,M4J,5.45e-5,2015,6,east toronto,summer
2015-06-22,M4A,5e-5,2015,6,central toronto,summer
2015-06-23,M6P,7.57e-5,2015,6,west toronto,summer
2015-06-23,M6S,0.00105,2015,6,west toronto,summer
2015-06-24,M4K,0.00835,2015,6,east toronto,summer
2015-06-25,M5R,1.63e-4,2015,6,central toronto,summer
2015-06-29,M4T,0.00148,2015,6,central toronto,summer
2015-06-29,M6S,0.00241,2015,6,west toronto,summer
2015-06-29,M2K,5e-5,2015,6,central toronto,summer
2015-06-30,M5N,0.00129,2015,6,central toronto,summer
2015-06-30,M5N,0.00101,2015,6,central toronto,summer
2015-07-02,M4N,5e-5,2015,7,central toronto,summer
2015-07-02,M1G,9.05e-5,2015,7,central toronto,summer
2015-07-02,M6P,2.7e-4,2015,7,west toronto,summer
2015-07-02,M6P,0.00538,2015,7,west toronto,summer
2015-07-05,M4M,1.86e-4,2015,7,east toronto,summer
2015-07-06,M4K,0.00331,2015,7,east toronto,summer
2015-07-06,M6H,0.00853,2015,7,west toronto,summer
2015-07-06,M4E,0.0143,2015,7,east toronto,summer
2015-07-06,M6E,0.00118,2015,7,central toronto,summer
2015-07-06,M6A,1.39e-4,2015,7,central toronto,summer
2015-07-06,M3J,9.12e-5,2015,7,central toronto,summer
2015-07-07,M4T,3.35e-4,2015,7,central toronto,summer
2015-07-07,M4C,0.0383,2015,7,central toronto,summer
2015-07-08,M8Y,5.05e-5,2015,7,central toronto,summer
2015-07-08,M4E,5.04e-5,2015,7,east toronto,summer
2015-07-08,M6P,1.08e-4,2015,7,west toronto,summer
2015-07-08,M4N,0.00405,2015,7,central toronto,summer
2015-07-08,M4G,7.89e-5,2015,7,central toronto,summer
2015-07-08,M4M,3.01e-4,2015,7,east toronto,summer
2015-07-08,M4M,7.11e-5,2015,7,east toronto,summer
2015-07-08,M4L,0.00226,2015,7,east toronto,summer
2015-07-09,M5P,7.77e-4,2015,7,central toronto,summer
2015-07-09,M5M,0.00111,2015,7,central toronto,summer
2015-07-09,M5M,0.00172,2015,7,central toronto,summer
2015-07-09,M6G,0.00152,2015,7,downtown toronto,summer
2015-07-09,M8V,1.64e-4,2015,7,west toronto,summer
2015-07-09,M8V,2.05e-4,2015,7,west toronto,summer
2015-07-10,M4G,3.94e-4,2015,7,central toronto,summer
2015-07-11,M6K,0.00245,2015,7,central toronto,summer
2015-07-11,M6R,6.39e-4,2015,7,west toronto,summer
2015-07-12,M6S,8.24e-4,2015,7,west toronto,summer
2015-07-12,M1P,5e-5,2015,7,central toronto,summer
2015-07-12,M8X,1.11e-4,2015,7,central toronto,summer
2015-07-13,M6E,9.57e-4,2015,7,central toronto,summer
2015-07-13,M4C,1.04e-4,2015,7,central toronto,summer
2015-07-13,M4X,0.0016,2015,7,downtown toronto,summer
2015-07-13,M6N,2.58e-4,2015,7,central toronto,summer
2015-07-13,M4L,0.00276,2015,7,east toronto,summer
2015-07-14,M8W,6.95e-4,2015,7,central toronto,summer
2015-07-15,M4L,9.44e-4,2015,7,east toronto,summer
2015-07-15,M6G,6.24e-4,2015,7,downtown toronto,summer
2015-07-15,M6H,0.00376,2015,7,west toronto,summer
2015-07-15,M4E,0.00358,2015,7,east toronto,summer
2015-07-15,M4J,5e-5,2015,7,east toronto,summer
2015-07-15,M9P,5e-5,2015,7,central toronto,summer
2015-07-16,M9P,7.26e-5,2015,7,central toronto,summer
2015-07-16,M6K,5e-5,2015,7,central toronto,summer
2015-07-16,M2N,5.53e-5,2015,7,central toronto,summer
2015-07-17,M4J,0.00244,2015,7,east toronto,summer
2015-07-17,M6H,2.31e-4,2015,7,west toronto,summer
2015-07-17,M6S,5e-5,2015,7,west toronto,summer
2015-07-18,M4J,0.00933,2015,7,east toronto,summer
2015-07-19,M5R,3.18e-4,2015,7,central toronto,summer
2015-07-20,M4K,5e-5,2015,7,east toronto,summer
2015-07-20,M4R,8.89e-5,2015,7,central toronto,summer
2015-07-21,M4J,5e-5,2015,7,east toronto,summer
2015-07-21,M5M,0.00135,2015,7,central toronto,summer
2015-07-21,M6S,0.00299,2015,7,west toronto,summer
2015-07-21,M4Y,6.92e-5,2015,7,downtown toronto,summer
2015-07-21,M4E,0.00339,2015,7,east toronto,summer
2015-07-22,M5P,9.07e-5,2015,7,central toronto,summer
2015-07-22,M9M,5.96e-5,2015,7,central toronto,summer
2015-07-23,M8V,2.84e-4,2015,7,west toronto,summer
2015-07-23,M4C,5e-5,2015,7,central toronto,summer
2015-07-23,M4S,0.00124,2015,7,central toronto,summer
2015-07-23,M1N,5e-5,2015,7,central toronto,summer
2015-07-24,M4J,5.36e-5,2015,7,east toronto,summer
2015-07-24,M6R,0.035,2015,7,west toronto,summer
2015-07-25,M6R,7.06e-4,2015,7,west toronto,summer
2015-07-26,M4R,0.00605,2015,7,central toronto,summer
2015-07-26,M1M,8.2e-5,2015,7,central toronto,summer
2015-07-26,M4C,7.66e-5,2015,7,central toronto,summer
2015-07-27,M4R,9.31e-5,2015,7,central toronto,summer
2015-07-27,M4C,1.9e-4,2015,7,central toronto,summer
2015-07-27,M4R,4.11e-4,2015,7,central toronto,summer
2015-07-27,M6E,0.00307,2015,7,central toronto,summer
2015-07-27,M8W,5e-5,2015,7,central toronto,summer
2015-07-27,M4C,0.00323,2015,7,central toronto,summer
2015-07-28,M5P,5e-5,2015,7,central toronto,summer
2015-07-28,M6G,2.38e-4,2015,7,downtown toronto,summer
2015-07-28,M6H,5.72e-4,2015,7,west toronto,summer
2015-07-28,M6P,0.00392,2015,7,west toronto,summer
2015-07-28,M4L,4.34e-4,2015,7,east toronto,summer
2015-07-28,M4M,0.00121,2015,7,east toronto,summer
2015-07-29,M4J,8.33e-5,2015,7,east toronto,summer
2015-07-29,M6S,6.36e-4,2015,7,west toronto,summer
2015-07-29,M4C,0.00184,2015,7,central toronto,summer
2015-07-30,M6P,5e-5,2015,7,west toronto,summer
2015-07-30,M6H,1.36e-4,2015,7,west toronto,summer
2015-07-30,M4C,9.26e-4,2015,7,central toronto,summer
2015-07-30,M4S,0.0018600000000000001,2015,7,central toronto,summer
2015-07-31,M4G,0.00134,2015,7,central toronto,summer
2015-07-31,M5M,0.00182,2015,7,central toronto,summer
2015-08-01,M4G,0.00382,2015,8,central toronto,summer
2015-08-04,M6S,0.00353,2015,8,west toronto,summer
2015-08-04,M8W,7.34e-4,2015,8,central toronto,summer
2015-08-04,M6R,0.00185,2015,8,west toronto,summer
2015-08-04,M4J,7.82e-5,2015,8,east toronto,summer
2015-08-04,M4K,4.47e-4,2015,8,east toronto,summer
2015-08-04,M9B,7.36e-5,2015,8,central toronto,summer
2015-08-05,M6J,0.00188,2015,8,west toronto,summer
2015-08-05,M4C,0.00493,2015,8,central toronto,summer
2015-08-05,M6R,5e-5,2015,8,west toronto,summer
2015-08-06,M4G,5.16e-5,2015,8,central toronto,summer
2015-08-06,M4J,0.00222,2015,8,east toronto,summer
2015-08-06,M4M,5.87e-4,2015,8,east toronto,summer
2015-08-06,M4L,0.00104,2015,8,east toronto,summer
2015-08-07,M4P,0.0157,2015,8,central toronto,summer
2015-08-07,M4K,5e-5,2015,8,east toronto,summer
2015-08-07,M4J,0.00116,2015,8,east toronto,summer
2015-08-07,M5N,0.00208,2015,8,central toronto,summer
2015-08-07,M4C,9.63e-5,2015,8,central toronto,summer
2015-08-07,M6E,9.98e-5,2015,8,central toronto,summer
2015-08-09,M6R,7.08e-4,2015,8,west toronto,summer
2015-08-10,M4A,5e-5,2015,8,central toronto,summer
2015-08-10,M4M,0.00341,2015,8,east toronto,summer
2015-08-10,M1N,2.06e-4,2015,8,central toronto,summer
2015-08-11,M5N,7.46e-5,2015,8,central toronto,summer
2015-08-11,M3A,0.238,2015,8,central toronto,summer
2015-08-12,M4M,1.28e-4,2015,8,east toronto,summer
2015-08-12,M4R,4.59e-4,2015,8,central toronto,summer
2015-08-12,M6K,0.00134,2015,8,central toronto,summer
2015-08-13,M8X,3.08e-4,2015,8,central toronto,summer
2015-08-13,M8Z,5e-5,2015,8,central toronto,summer
2015-08-13,M4M,0.00214,2015,8,east toronto,summer
2015-08-13,M4L,1.25e-4,2015,8,east toronto,summer
2015-08-14,M1N,0.00192,2015,8,central toronto,summer
2015-08-17,M6K,0.00427,2015,8,central toronto,summer
2015-08-17,M6A,5e-5,2015,8,central toronto,summer
2015-08-17,M6N,0.00118,2015,8,central toronto,summer
2015-08-17,M1L,5e-5,2015,8,central toronto,summer
2015-08-17,M2R,5e-5,2015,8,central toronto,summer
2015-08-18,M6J,9.59e-5,2015,8,west toronto,summer
2015-08-18,M4S,5e-5,2015,8,central toronto,summer
2015-08-18,M6S,5e-5,2015,8,west toronto,summer
2015-08-18,M4C,0.00262,2015,8,central toronto,summer
2015-08-18,M8X,0.00254,2015,8,central toronto,summer
2015-08-19,M9W,5e-5,2015,8,central toronto,summer
2015-08-19,M4E,0.00332,2015,8,east toronto,summer
2015-08-19,M6E,0.00612,2015,8,central toronto,summer
2015-08-20,M2P,7.53e-5,2015,8,central toronto,summer
2015-08-20,M4K,1.15e-4,2015,8,east toronto,summer
2015-08-20,M4L,0.00187,2015,8,east toronto,summer
2015-08-20,M9N,7.29e-5,2015,8,central toronto,summer
2015-08-21,M4K,3.11e-4,2015,8,east toronto,summer
2015-08-21,M4P,0.00119,2015,8,central toronto,summer
2015-08-21,M6J,0.00118,2015,8,west toronto,summer
2015-08-21,M6S,8.82e-5,2015,8,west toronto,summer
2015-08-21,M6S,8.08e-5,2015,8,west toronto,summer
2015-08-21,M4L,0.00116,2015,8,east toronto,summer
2015-08-24,M4J,0.0298,2015,8,east toronto,summer
2015-08-24,M4K,5e-5,2015,8,east toronto,summer
2015-08-25,M6P,5e-5,2015,8,west toronto,summer
2015-08-25,M4L,5e-5,2015,8,east toronto,summer
2015-08-25,M8Z,2.07e-4,2015,8,central toronto,summer
2015-08-25,M8W,6.64e-5,2015,8,central toronto,summer
2015-08-26,M6S,0.00104,2015,8,west toronto,summer
2015-08-26,M4J,0.00123,2015,8,east toronto,summer
2015-08-26,M2K,8.44e-5,2015,8,central toronto,summer
2015-08-27,M4M,7.4e-4,2015,8,east toronto,summer
2015-08-27,M4G,0.00163,2015,8,central toronto,summer
2015-08-27,M6M,0.00554,2015,8,central toronto,summer
2015-08-27,M9N,4.67e-4,2015,8,central toronto,summer
2015-08-28,M4E,7.31e-5,2015,8,east toronto,summer
2015-08-28,M6M,0.00131,2015,8,central toronto,summer
2015-08-28,M4G,5e-5,2015,8,central toronto,summer
2015-08-28,M8V,2.24e-4,2015,8,west toronto,summer
2015-08-29,M4C,0.00201,2015,8,central toronto,summer
2015-08-29,M4G,6.72e-5,2015,8,central toronto,summer
2015-08-30,M4G,0.106,2015,8,central toronto,summer
2015-09-01,M6R,2.34e-4,2015,9,west toronto,fall
2015-09-01,M4L,0.0109,2015,9,east toronto,fall
2015-09-01,M4T,0.0018600000000000001,2015,9,central toronto,fall
2015-09-01,M6N,9.67e-4,2015,9,central toronto,fall
2015-09-01,M6B,5e-5,2015,9,central toronto,fall
2015-09-01,M8X,9.83e-5,2015,9,central toronto,fall
2015-09-02,M6N,9.7e-4,2015,9,central toronto,fall
2015-09-02,M4C,0.00817,2015,9,central toronto,fall
2015-09-02,M8V,5e-5,2015,9,west toronto,fall
2015-09-02,M4L,0.00287,2015,9,east toronto,fall
2015-09-03,M6S,0.00709,2015,9,west toronto,fall
2015-09-03,M8W,2.26e-4,2015,9,central toronto,fall
2015-09-03,M4C,3.28e-4,2015,9,central toronto,fall
2015-09-04,M4C,0.00103,2015,9,central toronto,fall
2015-09-04,M4C,0.00844,2015,9,central toronto,fall
2015-09-07,M2K,1.07e-4,2015,9,central toronto,fall
2015-09-08,M6S,0.00569,2015,9,west toronto,fall
2015-09-08,M4J,0.0026,2015,9,east toronto,fall
2015-09-08,M6P,1.39e-4,2015,9,west toronto,fall
2015-09-09,M6G,5e-5,2015,9,downtown toronto,fall
2015-09-09,M4C,0.00298,2015,9,central toronto,fall
2015-09-10,M6H,0.00183,2015,9,west toronto,fall
2015-09-10,M4X,9.49e-5,2015,9,downtown toronto,fall
2015-09-10,M9C,3.76e-4,2015,9,central toronto,fall
2015-09-11,M9A,5e-5,2015,9,central toronto,fall
2015-09-11,M9A,8.93e-5,2015,9,central toronto,fall
2015-09-11,M4C,5e-5,2015,9,central toronto,fall
2015-09-11,M4L,2.03e-4,2015,9,east toronto,fall
2015-09-11,M6J,5.05e-5,2015,9,west toronto,fall
2015-09-11,M1H,2.17e-4,2015,9,central toronto,fall
2015-09-12,M1N,5e-5,2015,9,central toronto,fall
2015-09-12,M6R,3.48e-4,2015,9,west toronto,fall
2015-09-12,M1L,5e-5,2015,9,central toronto,fall
2015-09-13,M6L,5e-5,2015,9,central toronto,fall
2015-09-13,M4J,5e-5,2015,9,east toronto,fall
2015-09-13,M6J,5.83e-5,2015,9,west toronto,fall
2015-09-13,M6J,3.89e-4,2015,9,west toronto,fall
2015-09-14,M4E,1.17e-4,2015,9,east toronto,fall
2015-09-14,M4J,0.00858,2015,9,east toronto,fall
2015-09-14,M4K,0.0162,2015,9,east toronto,fall
2015-09-15,M4K,5.61e-5,2015,9,east toronto,fall
2015-09-15,M1N,0.00349,2015,9,central toronto,fall
2015-09-15,M3H,5e-5,2015,9,central toronto,fall
2015-09-16,M4M,4.38e-4,2015,9,east toronto,fall
2015-09-16,M6S,5e-5,2015,9,west toronto,fall
2015-09-16,M6P,0.00232,2015,9,west toronto,fall
2015-09-16,M6J,8.67e-4,2015,9,west toronto,fall
2015-09-17,M4B,0.00245,2015,9,central toronto,fall
2015-09-17,M6R,5e-5,2015,9,west toronto,fall
2015-09-17,M6S,5e-5,2015,9,west toronto,fall
2015-09-18,M6C,5e-5,2015,9,central toronto,fall
2015-09-21,M1K,1.06e-4,2015,9,central toronto,fall
2015-09-22,M6S,5.77e-5,2015,9,west toronto,fall
2015-09-22,M1S,5e-5,2015,9,central toronto,fall
2015-09-22,M4B,1.81e-4,2015,9,central toronto,fall
2015-09-22,M4J,0.00621,2015,9,east toronto,fall
2015-09-22,M4J,5.78e-5,2015,9,east toronto,fall
2015-09-22,M4J,0.00326,2015,9,east toronto,fall
2015-09-22,M4G,4.28e-4,2015,9,central toronto,fall
2015-09-23,M8Z,5e-5,2015,9,central toronto,fall
2015-09-23,M1P,5e-5,2015,9,central toronto,fall
2015-09-24,M6S,0.0017,2015,9,west toronto,fall
2015-09-24,M4M,0.00318,2015,9,east toronto,fall
2015-09-25,M6E,0.00173,2015,9,central toronto,fall
2015-09-25,M6K,0.00064899999999999995,2015,9,central toronto,fall
2015-09-27,M4K,0.00308,2015,9,east toronto,fall
2015-09-28,M4J,5e-5,2015,9,east toronto,fall
2015-09-28,M4C,1.23e-4,2015,9,central toronto,fall
2015-09-28,M8W,5e-5,2015,9,central toronto,fall
2015-09-28,M6E,0.0591,2015,9,central toronto,fall
2015-09-29,M6P,0.00123,2015,9,west toronto,fall
2015-09-29,M4J,0.0019,2015,9,east toronto,fall
2015-09-29,M4L,9.52e-4,2015,9,east toronto,fall
2015-09-30,M4J,0.00111,2015,9,east toronto,fall
2015-10-01,M6E,0.00215,2015,10,central toronto,fall
2015-10-02,M6S,0.00773,2015,10,west toronto,fall
2015-10-02,M4K,0.0111,2015,10,east toronto,fall
2015-10-02,M6M,0.00113,2015,10,central toronto,fall
2015-10-02,M4E,0.00166,2015,10,east toronto,fall
2015-10-02,M5M,0.00249,2015,10,central toronto,fall
2015-10-02,M4L,5e-5,2015,10,east toronto,fall
2015-10-02,M4C,5e-5,2015,10,central toronto,fall
2015-10-02,M4C,8.46e-5,2015,10,central toronto,fall
2015-10-05,M4S,7.83e-4,2015,10,central toronto,fall
2015-10-05,M9C,8.53e-5,2015,10,central toronto,fall
2015-10-05,M6K,9.03e-5,2015,10,central toronto,fall
2015-10-05,M6S,6.36e-5,2015,10,west toronto,fall
2015-10-06,M4C,2.29e-4,2015,10,central toronto,fall
2015-10-06,M4J,5e-5,2015,10,east toronto,fall
2015-10-06,M6S,0.023,2015,10,west toronto,fall
2015-10-07,M4L,0.00123,2015,10,east toronto,fall
2015-10-07,M6G,5e-5,2015,10,downtown toronto,fall
2015-10-07,M4E,0.00474,2015,10,east toronto,fall
2015-10-07,M4L,9.65e-5,2015,10,east toronto,fall
2015-10-07,M6G,5e-5,2015,10,downtown toronto,fall
2015-10-08,M2H,5e-5,2015,10,central toronto,fall
2015-10-08,M6P,0.00123,2015,10,west toronto,fall
2015-10-08,M6G,0.00189,2015,10,downtown toronto,fall
2015-10-08,M5M,1.38e-4,2015,10,central toronto,fall
2015-10-08,M6A,5e-5,2015,10,central toronto,fall
2015-10-08,M2M,1.23e-4,2015,10,central toronto,fall
2015-10-08,M5P,5e-5,2015,10,central toronto,fall
2015-10-08,M6K,4.92e-4,2015,10,central toronto,fall
2015-10-08,M6R,0.00207,2015,10,west toronto,fall
2015-10-08,M4E,5e-5,2015,10,east toronto,fall
2015-10-09,M6R,0.00245,2015,10,west toronto,fall
2015-10-09,M4C,0.0206,2015,10,central toronto,fall
2015-10-09,M6S,5e-5,2015,10,west toronto,fall
2015-10-09,M6E,0.00374,2015,10,central toronto,fall
2015-10-13,M6R,0.00217,2015,10,west toronto,fall
2015-10-13,M4C,0.00145,2015,10,central toronto,fall
2015-10-13,M5P,0.0085,2015,10,central toronto,fall
2015-10-13,M4R,8.66e-4,2015,10,central toronto,fall
2015-10-14,M5M,2.9e-4,2015,10,central toronto,fall
2015-10-14,M1L,0.00295,2015,10,central toronto,fall
2015-10-15,M9A,5e-5,2015,10,central toronto,fall
2015-10-15,M5P,5e-5,2015,10,central toronto,fall
2015-10-15,M6S,2.31e-4,2015,10,west toronto,fall
2015-10-16,M1N,5e-5,2015,10,central toronto,fall
2015-10-16,M4C,9.02e-5,2015,10,central toronto,fall
2015-10-17,M1E,5e-5,2015,10,central toronto,fall
2015-10-18,M4K,0.0025,2015,10,east toronto,fall
2015-10-19,M4G,5e-5,2015,10,central toronto,fall
2015-10-19,M4C,0.00143,2015,10,central toronto,fall
2015-10-19,M4N,4.77e-4,2015,10,central toronto,fall
2015-10-19,M4V,0.00109,2015,10,central toronto,fall
2015-10-20,M4M,3.23e-4,2015,10,east toronto,fall
2015-10-20,M4G,2.04e-4,2015,10,central toronto,fall
2015-10-20,M5N,5.39e-4,2015,10,central toronto,fall
2015-10-21,M4S,7.81e-4,2015,10,central toronto,fall
2015-10-21,M4L,3.41e-4,2015,10,east toronto,fall
2015-10-22,M6H,0.00185,2015,10,west toronto,fall
2015-10-22,M6K,3.86e-4,2015,10,central toronto,fall
2015-10-22,M6H,5e-5,2015,10,west toronto,fall
2015-10-22,M4S,0.00344,2015,10,central toronto,fall
2015-10-23,M4K,4.37e-4,2015,10,east toronto,fall
2015-10-23,M5R,0.0016,2015,10,central toronto,fall
2015-10-23,M4C,9.15e-4,2015,10,central toronto,fall
2015-10-23,M6H,9e-4,2015,10,west toronto,fall
2015-10-25,M6C,0.00168,2015,10,central toronto,fall
2015-10-26,M8W,0.00117,2015,10,central toronto,fall
2015-10-26,M4M,2.42e-4,2015,10,east toronto,fall
2015-10-26,M6P,6.99e-5,2015,10,west toronto,fall
2015-10-26,M6H,5e-5,2015,10,west toronto,fall
2015-10-26,M4E,9.88e-4,2015,10,east toronto,fall
2015-10-26,M4E,5e-5,2015,10,east toronto,fall
2015-10-26,M4L,5.5e-5,2015,10,east toronto,fall
2015-10-26,M4L,0.00106,2015,10,east toronto,fall
2015-10-26,M4E,0.00218,2015,10,east toronto,fall
2015-10-26,M4C,0.00154,2015,10,central toronto,fall
2015-10-27,M6E,7.45e-4,2015,10,central toronto,fall
2015-10-27,M4G,6e-4,2015,10,central toronto,fall
2015-10-27,M4L,0.00326,2015,10,east toronto,fall
2015-10-28,M4M,4.4e-4,2015,10,east toronto,fall
2015-10-28,M6P,0.00146,2015,10,west toronto,fall
2015-10-29,M6S,0.00248,2015,10,west toronto,fall
2015-10-29,M6S,0.00107,2015,10,west toronto,fall
2015-10-29,M6S,5e-5,2015,10,west toronto,fall
2015-10-29,M8Z,1.26e-4,2015,10,central toronto,fall
2015-10-30,M4B,5e-5,2015,10,central toronto,fall
2015-11-01,M4L,4.23e-4,2015,11,east toronto,fall
2015-11-02,M6S,0.00192,2015,11,west toronto,fall
2015-11-02,M4G,1.13e-4,2015,11,central toronto,fall
2015-11-02,M6C,0.00496,2015,11,central toronto,fall
2015-11-02,M4R,0.00233,2015,11,central toronto,fall
2015-11-02,M4E,1.19e-4,2015,11,east toronto,fall
2015-11-03,M6H,5e-5,2015,11,west toronto,fall
2015-11-03,M6S,2.43e-4,2015,11,west toronto,fall
2015-11-04,M9C,5.54e-5,2015,11,central toronto,fall
2015-11-04,M4K,2.89e-4,2015,11,east toronto,fall
2015-11-04,M3J,2.9e-4,2015,11,central toronto,fall
2015-11-06,M4L,0.00126,2015,11,east toronto,fall
2015-11-06,M4M,9.38e-5,2015,11,east toronto,fall
2015-11-07,M6S,5e-5,2015,11,west toronto,fall
2015-11-08,M4C,0.00115,2015,11,central toronto,fall
2015-11-09,M4C,1.46e-4,2015,11,central toronto,fall
2015-11-09,M4L,7.74e-4,2015,11,east toronto,fall
2015-11-09,M8W,0.00183,2015,11,central toronto,fall
2015-11-10,M4S,0.00154,2015,11,central toronto,fall
2015-11-10,M6K,0.0213,2015,11,central toronto,fall
2015-11-11,M1K,5e-5,2015,11,central toronto,fall
2015-11-11,M4C,7.56e-4,2015,11,central toronto,fall
2015-11-11,M6P,0.0134,2015,11,west toronto,fall
2015-11-11,M4J,5e-5,2015,11,east toronto,fall
2015-11-11,M4T,3.08e-4,2015,11,central toronto,fall
2015-11-12,M6S,9.21e-5,2015,11,west toronto,fall
2015-11-12,M4R,5.2e-4,2015,11,central toronto,fall
2015-11-12,M4P,8.63e-4,2015,11,central toronto,fall
2015-11-12,M6S,0.00184,2015,11,west toronto,fall
2015-11-13,M4C,5.88e-5,2015,11,central toronto,fall
2015-11-13,M4J,0.00112,2015,11,east toronto,fall
2015-11-14,M4L,0.00249,2015,11,east toronto,fall
2015-11-15,M4J,8.46e-4,2015,11,east toronto,fall
2015-11-16,M4E,1.58e-4,2015,11,east toronto,fall
2015-11-16,M4J,0.00107,2015,11,east toronto,fall
2015-11-16,M8X,1.31e-4,2015,11,central toronto,fall
2015-11-16,M6E,5e-5,2015,11,central toronto,fall
2015-11-17,M4G,6.32e-4,2015,11,central toronto,fall
2015-11-17,M4L,8.69e-4,2015,11,east toronto,fall
2015-11-17,M4C,0.00144,2015,11,central toronto,fall
2015-11-17,M4L,5.33e-4,2015,11,east toronto,fall
2015-11-18,M6N,6.81e-4,2015,11,central toronto,fall
2015-11-18,M6P,6.54e-4,2015,11,west toronto,fall
2015-11-18,M4L,5e-5,2015,11,east toronto,fall
2015-11-18,M4K,0.00162,2015,11,east toronto,fall
2015-11-18,M6R,0.00174,2015,11,west toronto,fall
2015-11-19,M4J,2.85e-4,2015,11,east toronto,fall
2015-11-20,M4B,5e-5,2015,11,central toronto,fall
2015-11-22,M4E,0.00206,2015,11,east toronto,fall
2015-11-22,M6P,5e-5,2015,11,west toronto,fall
2015-11-22,M4Y,5e-5,2015,11,downtown toronto,fall
2015-11-23,M1N,5e-5,2015,11,central toronto,fall
2015-11-23,M4C,3.35e-4,2015,11,central toronto,fall
2015-11-23,M1N,5e-5,2015,11,central toronto,fall
